parentEventID,eventID,eventDate,samplingProtocol,samplingEffort,sampleSizeValue,sampleSizeUnit,locationID,footprintWKT,footprintSRS,decimalLatitude,decimalLongitude,geodeticDatum,countryCode,islandGroup,stateProvince,county,municipality,locality,remarks
UGM-2017CM-BA002,UGM-2017CM-BA002-JPS1,2017-01/02,Systematic sampling,"2 months sampling on 3 hiking tracks with total 75 nested sampling plots, each plot is 200 meters in distance",5,kilometers,JPS1,,,7.48308333 | 7.48136111 | 7.47958333 | 7.47847222 | 7.47661111 | 7.47600000 | 7.47552778 | 7.47413889 | 7.47277778 | 7.47211111 | 7.47094444 | 7.46972222 | 7.46872222 | 7.46819444 | 7.46816667 | 7.46838889 | 7.46711111 | 7.46627778 | 7.46469444 | 7.46302778 | 7.46180556 | 7.45994444 | 7.45855556 | 7.45716667 | 7.45569444,110.45944444 | 110.45861111 | 110.45888889 | 110.45944444 | 110.45888889 | 110.45750000 | 110.45527778 | 110.45555556 | 110.45500000 | 110.45333333 | 110.45388889 | 110.45305556 | 110.45194444 | 110.44916667 | 110.44805556 | 110.44611111 | 110.44527778 | 110.44472222 | 110.44527778 | 110.44472222 | 110.44416667 | 110.44333333 | 110.44222222 | 110.44138889 | 110.44027778,WGS84,ID,Java,Middle Java,Kabupaten Boyolali,Kecamatan Selo,"Jalur Pendakian Selo, Dusun Genting, Desa Tarubatang, Kecamatan Selo",
UGM-2017CM-BA002,UGM-2017CM-BA002-JPS2,2017-01/02,Systematic sampling,"2 months sampling on 3 hiking tracks with total 75 nested sampling plots, each plot is 200 meters in distance",5,kilometers,JPS2,,,7.47055556 | 7.47025000 | 7.47025000 | 7.46966667 | 7.46938889 | 7.46891667 | 7.46858333 | 7.46797222 | 7.46738889 | 7.46647222 | 7.46544444 | 7.46450000 | 7.46330556 | 7.46288889 | 7.46183333 | 7.46097222 | 7.46008333 | 7.45963889 | 7.45922222 | 7.45897222 | 7.45763889 | 7.45611111 | 7.45477778 | 7.45455556 | 7.45441667,110.40444444 | 110.40638889 | 110.40833333 | 110.41000000 | 110.41194444 | 110.41361111 | 110.41500000 | 110.41666667 | 110.41805556 | 110.41916667 | 110.42027778 | 110.42166667 | 110.42277778 | 110.42416667 | 110.42555556 | 110.42666667 | 110.42777778 | 110.42916667 | 110.43055556 | 110.43222222 | 110.43305556 | 110.43361111 | 110.43472222 | 110.43611111 | 110.43777778,WGS84,ID,Java,Middle Java,Kabupaten Magelang,Kecamatan Sawangan,"Jalur Pendakian Suwanting, Dusun Swanting, Desa Banyuroto, Kecamatan Sawangan",
UGM-2017CM-BA002,UGM-2017CM-BA002-JPW,2017-01/02,Systematic sampling,"2 months sampling on 3 hiking tracks with total 75 nested sampling plots, each plot is 200 meters in distance",5,kilometers,JPW,,,7.43375000 | 7.43383333 | 7.43369444 | 7.43283333 | 7.43408333 | 7.43533333 | 7.43608333 | 7.43686111 | 7.43805556 | 7.43947222 | 7.44083333 | 7.44230556 | 7.44341667 | 7.44394444 | 7.44488889 | 7.44569444 | 7.44594444 | 7.44697222 | 7.44752778 | 7.44802778 | 7.44933333 | 7.45052778 | 7.45202778 | 7.45338889 | 7.45422222,110.41638889 | 110.41805556 | 110.41944444 | 110.42027778 | 110.42166667 | 110.42277778 | 110.42416667 | 110.42555556 | 110.42666667 | 110.42777778 | 110.42888889 | 110.43027778 | 110.43138889 | 110.43305556 | 110.43416667 | 110.43555556 | 110.43388889 | 110.43833333 | 110.43944444 | 110.44111111 | 110.44166667 | 110.44138889 | 110.44111111 | 110.44083333 | 110.43972222,WGS84,ID,Java,Middle Java,Kabupaten Magelang,Kecamatan Borobudur,"Jalur Pendakian Wekas, Dusun Kedakan, Desa Kenalan, Kecamatan Boyolali",
UGM-2017RF-BA003,UGM-2017RF-BA003-TT08V,2017-03-18/24,Systematic sampling,12 sampling plots,1.5,hectare,TT08V,,,6.74902778/7.34763333,108.6938888/109.1913888,WGS84,ID,Java,Middle Java,Kabupaten Brebes,Kecamatan Brebes,Kawasan Rehabilitasi Mangrove Desa Kaliwlingi,
UGM-2017RF-BA003,UGM-2017RF-BA003-TT10V,2017-03-18/24,Systematic sampling,21 sampling plots,2.5,hectare,TT10V,,,6.74902778/7.34763333,108.6938888/109.1913888,WGS84,ID,Java,Middle Java,Kabupaten Brebes,Kecamatan Brebes,Kawasan Rehabilitasi Mangrove Desa Kaliwlingi,
UGM-2017RF-BA003,UGM-2017RF-BA003-TT11V,2017-03-18/24,Systematic sampling,24 sampling plots,3,hectare,TT11V,,,6.74902778/7.34763333,108.6938888/109.1913888,WGS84,ID,Java,Middle Java,Kabupaten Brebes,Kecamatan Brebes,Kawasan Rehabilitasi Mangrove Desa Kaliwlingi,
UGM-2017RF-BA003,UGM-2017RF-BA003-TT08B,2017-03-18/24,Systematic sampling,12 sampling plots,1.5,hectare,TT08B,,,6.74902778/7.34763333,108.6938888/109.1913888,WGS84,ID,Java,Middle Java,Kabupaten Brebes,Kecamatan Brebes,Kawasan Rehabilitasi Mangrove Desa Kaliwlingi,
UGM-2017RF-BA003,UGM-2017RF-BA003-TT10B,2017-03-18/24,Systematic sampling,21 sampling plots,2.5,hectare,TT10B,,,6.74902778/7.34763333,108.6938888/109.1913888,WGS84,ID,Java,Middle Java,Kabupaten Brebes,Kecamatan Brebes,Kawasan Rehabilitasi Mangrove Desa Kaliwlingi,
UGM-2017RF-BA003,UGM-2017RF-BA003-TT11B,2017-03-18/24,Systematic sampling,24 sampling plots,3,hectare,TT11B,,,6.74902778/7.34763333,108.6938888/109.1913888,WGS84,ID,Java,Middle Java,Kabupaten Brebes,Kecamatan Brebes,Kawasan Rehabilitasi Mangrove Desa Kaliwlingi,
UGM-2017RF-BA003,UGM-2017RF-BA003-TT08N,2017-03-18/24,Systematic sampling,12 sampling plots,1.5,hectare,TT08N,,,6.74902778/7.34763333,108.6938888/109.1913888,WGS84,ID,Java,Middle Java,Kabupaten Brebes,Kecamatan Brebes,Kawasan Rehabilitasi Mangrove Desa Kaliwlingi,
UGM-2017RF-BA003,UGM-2017RF-BA003-TT10N,2017-03-18/24,Systematic sampling,21 sampling plots,2.5,hectare,TT10N,,,6.74902778/7.34763333,108.6938888/109.1913888,WGS84,ID,Java,Middle Java,Kabupaten Brebes,Kecamatan Brebes,Kawasan Rehabilitasi Mangrove Desa Kaliwlingi,
UGM-2017RF-BA003,UGM-2017RF-BA003-TT11N,2017-03-18/24,Systematic sampling,24 sampling plots,3,hectare,TT11N,,,6.74902778/7.34763333,108.6938888/109.1913888,WGS84,ID,Java,Middle Java,Kabupaten Brebes,Kecamatan Brebes,Kawasan Rehabilitasi Mangrove Desa Kaliwlingi,
UGM-2017RF-BA003,UGM-2017RF-BA003-TT08P,2017-03-18/24,Systematic sampling,12 sampling plots,1.5,hectare,TT08P,,,6.74902778/7.34763333,108.6938888/109.1913888,WGS84,ID,Java,Middle Java,Kabupaten Brebes,Kecamatan Brebes,Kawasan Rehabilitasi Mangrove Desa Kaliwlingi,
UGM-2017RF-BA003,UGM-2017RF-BA003-TT10P,2017-03-18/24,Systematic sampling,21 sampling plots,2.5,hectare,TT10P,,,6.74902778/7.34763333,108.6938888/109.1913888,WGS84,ID,Java,Middle Java,Kabupaten Brebes,Kecamatan Brebes,Kawasan Rehabilitasi Mangrove Desa Kaliwlingi,
UGM-2017RF-BA003,UGM-2017RF-BA003-TT11P,2017-03-18/24,Systematic sampling,24 sampling plots,3,hectare,TT11P,,,6.74902778/7.34763333,108.6938888/109.1913888,WGS84,ID,Java,Middle Java,Kabupaten Brebes,Kecamatan Brebes,Kawasan Rehabilitasi Mangrove Desa Kaliwlingi,
